ID,protocol,browser_type,login_attempts,duration,packet_size,encryption_used,ip_reputation_score,failed_logins,unusual_time_access,attack
322,ICMP,Unknown,1.0,760.2737507680163,336,AES,0.1663687513809284,1,0,N
323,TCP,Edge,3.0,36.439237911325336,918,DES,0.0908575424418104,0,0,Y
324,UDP,Chrome,5.0,374.21077547878434,298,DES,0.1202921441842489,0,0,N
325,TCP,Chrome,1.0,24.50807464508797,257,DES,0.0527489254674629,2,0,N
326,TCP,Chrome,2.0,1.3742178261820717,731,AES,0.5961474019470724,2,0,N
327,ICMP,Firefox,3.0,1813.9684331432584,658,AES,0.2731890350701901,1,0,Y
328,TCP,Chrome,4.0,1104.4989387299777,624,,0.3929212562510698,1,0,N
329,TCP,Chrome,,273.3975467333533,625,DES,0.869193051603424,3,0,Y
330,TCP,Firefox,5.0,96.56933344668992,497,AES,0.3286811209903395,1,0,Y
331,TCP,Chrome,5.0,44.77607148878523,320,AES,0.240583882405395,0,0,N
332,UDP,Firefox,4.0,1993.2775588933573,515,AES,0.4254693736072761,1,0,N
333,TCP,Chrome,5.0,785.8522366456999,364,DES,0.2421003251648999,2,0,N
334,UDP,Chrome,5.0,140.01516083320996,695,AES,0.268389912547167,1,0,Y
335,TCP,Chrome,5.0,915.2107096600912,470,,0.384418576359952,1,0,N
336,TCP,Firefox,4.0,5443.232509058146,334,AES,0.1400076001113417,1,0,N
337,TCP,Chrome,2.0,1241.0386833130349,435,AES,0.1494230392926286,0,0,N
338,TCP,Chrome,4.0,473.2415176636122,582,AES,0.1563392944588966,0,0,N
339,ICMP,Chrome,3.0,1346.3671189342156,387,,0.5066329052737457,3,0,Y
340,TCP,Firefox,10.0,1091.0212230897869,335,,0.4197703769740367,2,0,Y
341,TCP,Chrome,2.0,74.26541693697688,548,AES,0.4265191353104811,0,0,N
342,UDP,Chrome,8.0,2079.679126752282,548,AES,0.5914842206986889,1,0,Y
343,UDP,Firefox,1.0,1724.0444421342936,398,,0.0201647170282324,3,1,Y
344,TCP,Firefox,1.0,714.3709932653392,405,AES,0.3736617726316543,1,1,N
345,UDP,Edge,5.0,567.6638976950851,546,AES,0.2662710184005284,0,1,N
346,TCP,Chrome,,206.7486239686035,210,,0.0507459575014565,3,0,Y
347,TCP,Safari,2.0,1438.823738468799,218,,0.7744699646334658,1,0,Y
348,TCP,Chrome,5.0,452.3471176973836,356,AES,0.3653314344121757,3,1,Y
349,TCP,Firefox,8.0,692.6809547672295,457,AES,0.0407143342707764,2,0,Y
350,TCP,Edge,8.0,149.14798986223988,562,,0.4366208732963352,1,0,Y
351,TCP,Edge,5.0,192.45841079075373,795,AES,0.5160551428037631,4,0,Y
352,TCP,Firefox,3.0,3370.574061463249,671,AES,0.3641933104108133,3,0,Y
353,UDP,Unknown,5.0,544.9748401627303,468,AES,0.2651696049833572,1,0,Y
354,ICMP,Chrome,3.0,1353.1384774771834,496,,0.2478240234067927,1,0,N
355,UDP,Firefox,5.0,1416.295905152199,299,AES,0.5835337686450378,0,0,N
356,TCP,Chrome,4.0,3192.434490595072,496,AES,0.4673798860415752,3,0,Y
357,TCP,Chrome,2.0,3255.129333354427,442,AES,0.4621243006387462,3,0,Y
358,TCP,Chrome,,488.45108771215735,564,,0.3186487050541128,2,0,Y
359,TCP,Firefox,3.0,2401.7283523063475,334,DES,0.0942556705721732,3,0,Y
360,TCP,Edge,3.0,363.87692600138746,603,DES,0.6324430825034763,1,0,Y
361,TCP,Chrome,6.0,748.4586143609713,806,DES,0.7293871938831017,0,0,Y
362,UDP,Firefox,5.0,1379.485976251833,478,DES,0.5486421613532566,2,0,N
363,TCP,Chrome,7.0,1960.7431473749025,580,AES,0.2134341893127883,4,0,Y
364,TCP,Firefox,4.0,593.5997740380213,638,,0.2025300154068431,1,0,N
365,TCP,Chrome,5.0,432.8347035997963,419,DES,0.46121151797168,1,1,N
366,TCP,Chrome,3.0,1043.0877101840715,544,DES,0.2304731407359234,3,1,Y
367,TCP,Unknown,2.0,486.9383156809717,502,DES,0.2320173428288454,2,0,N
368,TCP,Edge,2.0,891.3091643951311,519,AES,0.5187905318426385,1,0,N
369,TCP,Firefox,4.0,1304.606496740328,345,AES,0.312577903387128,2,1,N
370,TCP,Chrome,5.0,1471.7214585564684,504,DES,0.5633426780295543,1,0,N
371,TCP,Firefox,5.0,234.7605878502669,599,AES,0.3277441859332334,2,1,N
372,UDP,Chrome,6.0,677.8934494854515,790,AES,0.0567142081720265,1,0,N
373,UDP,Firefox,7.0,20.282360395872487,691,DES,0.1004325339025341,1,1,Y
374,TCP,Edge,6.0,1278.625148805052,930,DES,0.3842531293597677,3,0,Y
375,TCP,Firefox,2.0,106.91213415339824,346,,0.2879448991145958,2,0,N
376,UDP,Edge,1.0,1642.610566371037,674,DES,0.2647785893709732,2,1,N
377,TCP,Chrome,5.0,417.7918883790516,536,AES,0.2928909609368726,1,1,N
378,TCP,Chrome,6.0,146.4350007208238,937,AES,0.7638652715952837,1,0,Y
379,TCP,Chrome,4.0,1270.982731292495,338,DES,0.3927211050035888,2,1,Y
380,TCP,Edge,6.0,178.80127935801005,332,,0.2171521454160496,1,0,N
381,UDP,Chrome,7.0,401.2478457048691,380,AES,0.2178273161837279,4,1,Y
382,UDP,Firefox,2.0,669.3853366958781,75,DES,0.6964000292784972,1,0,Y
383,TCP,Chrome,5.0,357.06710615021143,394,AES,0.0783668806492494,1,0,N
384,TCP,Firefox,2.0,157.81374339733782,348,AES,0.1329296203186743,3,0,Y
385,TCP,Safari,6.0,416.8271023025691,530,DES,0.0909857164519636,1,1,N
386,TCP,Chrome,7.0,124.61633860549372,568,DES,0.3076052585875024,2,0,Y
387,ICMP,Chrome,4.0,1015.9632083330908,875,AES,0.1268035010112213,3,0,Y
388,TCP,Firefox,5.0,150.51554725543187,690,,0.1503410003415206,2,0,N
389,TCP,Edge,4.0,526.8150373921366,384,DES,0.1173353894578856,1,0,N
390,UDP,Chrome,4.0,657.4724714273497,320,DES,0.3344906557050826,0,0,N
391,UDP,Chrome,2.0,2321.311931324601,598,AES,0.0549769407877706,2,1,Y
392,UDP,Chrome,4.0,65.19224417074551,235,AES,0.2450245110405784,2,0,N
393,TCP,Chrome,8.0,2132.628166777973,866,,0.1186877222649714,1,0,Y
394,TCP,Chrome,2.0,186.7837861770372,735,DES,0.1194755093077225,2,0,N
395,TCP,Chrome,1.0,1470.7602446072638,406,,0.3867852722792184,2,0,N
396,TCP,Chrome,7.0,75.88405038491372,157,AES,0.099117919779548,2,0,Y
397,ICMP,Chrome,2.0,3586.5303635004507,770,,0.4374199394963401,1,0,N
398,TCP,Firefox,2.0,1318.6791908414502,477,AES,0.3571279938987257,0,0,N
399,ICMP,Chrome,3.0,52.01584766087736,747,AES,0.1723968153176026,4,0,Y
400,TCP,Chrome,5.0,192.75181853158136,181,AES,0.4347811869383117,0,0,Y
401,UDP,Safari,4.0,636.223650897408,380,,0.5199266775524624,3,0,Y
402,TCP,Unknown,5.0,593.1509539774886,501,AES,0.3771766425312655,0,0,Y
403,ICMP,Firefox,6.0,793.8232753577087,509,AES,0.1488513664932715,2,0,N
404,TCP,Chrome,3.0,498.1609302112118,409,AES,0.1895203406364972,0,0,N
405,TCP,Safari,4.0,1059.901481610723,624,AES,0.2630026785595361,2,1,N
406,UDP,Firefox,4.0,342.7646284576921,286,DES,0.1571596952602033,0,0,N
407,TCP,Chrome,4.0,155.24345713718046,471,,0.3839124968406228,2,0,N
408,TCP,Edge,3.0,27.490555555123645,524,AES,0.3622696851970853,1,0,N
409,ICMP,Chrome,5.0,314.15632646091484,602,AES,0.2890653494291877,1,0,N
410,TCP,Firefox,6.0,445.3264985677889,642,DES,0.3186402409074456,0,0,N
411,TCP,Chrome,6.0,860.8594653509111,275,AES,0.1454543588851636,1,0,N
412,TCP,Firefox,2.0,1313.8017528376006,193,,0.2759642148318656,2,1,N
413,UDP,Chrome,6.0,219.6155862443666,755,AES,0.4796020142969581,2,0,N
414,TCP,Firefox,5.0,543.7151280048485,566,,0.6151848120543157,2,0,Y
415,TCP,Chrome,4.0,212.980595450182,350,AES,0.3192670293534753,3,0,Y
416,TCP,Firefox,6.0,2415.452120872336,810,AES,0.4860501283877853,2,0,N
417,TCP,Chrome,1.0,834.2698472105207,523,DES,0.2457151008824127,1,0,Y
418,TCP,Chrome,5.0,906.3205407982592,735,,0.0417781282014548,2,0,Y
419,TCP,Edge,2.0,606.104444143641,513,AES,0.4407860222968099,1,0,Y
420,TCP,Chrome,6.0,264.838917966071,912,AES,0.5191063916049161,2,0,Y
421,TCP,Firefox,7.0,178.944837530513,851,DES,0.2465114395775569,2,0,Y
422,TCP,Chrome,4.0,855.1935030858665,450,AES,0.1404996633249835,1,0,N
423,TCP,Firefox,4.0,2037.839554015708,694,DES,0.1342275619199011,4,1,Y
424,TCP,Firefox,7.0,191.5135728141716,629,AES,0.181773886639099,0,1,Y
425,TCP,Firefox,2.0,678.4652914507715,773,DES,0.1660409247687316,1,0,N
426,TCP,Edge,6.0,602.8699075608242,307,,0.7870270463385711,3,0,Y
427,TCP,Edge,2.0,821.0030059019639,637,AES,0.144507002359606,1,0,N
428,TCP,Chrome,5.0,708.9777704723288,711,,0.0463257316611211,2,0,N
429,UDP,Firefox,4.0,254.83705572921428,148,AES,0.2332413694673469,1,0,Y
430,TCP,Chrome,3.0,940.6755581780216,263,DES,0.1217957950924629,3,1,Y
431,TCP,Chrome,1.0,254.68878294385453,92,AES,0.2913318224183618,4,0,Y
432,TCP,Chrome,2.0,846.7298282239082,446,AES,0.5754628119619334,1,0,N
433,TCP,Chrome,3.0,285.26379088683524,643,DES,0.2538752613652882,3,0,Y
434,UDP,Chrome,3.0,68.81479967744049,800,DES,0.5646303781769566,1,0,N
435,TCP,Firefox,2.0,108.86043713950852,514,AES,0.3674370971536336,2,0,Y
436,TCP,Edge,8.0,1437.077970094992,825,AES,0.3839509449215886,3,1,Y
437,TCP,Chrome,5.0,103.49970247123396,223,AES,0.6259181133813,2,0,Y
438,TCP,Chrome,4.0,320.99508897526187,159,AES,0.1650697828785725,2,0,N
439,TCP,Chrome,2.0,271.33946881162154,488,AES,0.1181121152724756,3,0,Y
440,TCP,Edge,6.0,47.68086939869976,576,DES,0.4409808884129393,2,0,N
441,UDP,Unknown,4.0,732.0722289032649,493,,0.5287362256055198,0,0,Y
442,TCP,Chrome,4.0,1282.7069048148308,86,DES,0.3997248310487209,2,0,Y
443,TCP,Chrome,3.0,3896.328707679077,482,AES,0.258230168398981,3,0,Y
444,TCP,Chrome,3.0,2199.49891931006,239,,0.6787590187557787,2,0,Y
445,TCP,Firefox,,40.46735178295716,633,AES,0.1167910668444696,2,1,N
446,TCP,Chrome,4.0,238.19529887877223,573,DES,0.0451196252974713,1,0,N
447,TCP,Chrome,3.0,424.9835810903341,312,AES,0.1233264065393117,2,0,Y
448,TCP,Firefox,2.0,1663.6450617382643,397,DES,0.2772451559572069,3,0,Y
449,TCP,Edge,4.0,357.1356620606024,288,AES,0.3777618294094363,1,0,N
450,UDP,Firefox,3.0,675.7573723530146,487,AES,0.2984365845475066,3,0,Y
451,TCP,Edge,5.0,862.0906489934802,691,DES,0.2796603883414871,2,1,N
452,UDP,Chrome,4.0,283.0104774964186,302,,0.6550560488426229,1,0,Y
453,TCP,Firefox,2.0,697.7052942792316,600,AES,0.2846061885946446,2,0,N
454,TCP,Chrome,1.0,41.78067201334875,393,AES,0.3223757817435106,1,0,N
455,UDP,Chrome,6.0,523.4231991250443,341,AES,0.3276860623023918,2,0,N
456,TCP,Edge,3.0,380.5414987096645,478,,0.2103442274863202,3,0,Y
457,UDP,Firefox,2.0,351.7404523962581,292,,0.0317634948418881,1,1,N
458,UDP,Firefox,2.0,214.19156324338755,389,AES,0.3584439206488646,1,0,Y
459,TCP,Chrome,4.0,1361.8315323598167,260,AES,0.5165786017169385,1,0,N
460,TCP,Safari,5.0,1709.134690853882,892,AES,0.4992038366507091,2,0,N
461,TCP,Firefox,5.0,1752.3233441273994,507,AES,0.2841674336694096,0,1,N
462,ICMP,Edge,3.0,403.4865778239022,360,AES,0.1557709989883122,1,0,N
463,UDP,Chrome,3.0,239.97788280236048,542,AES,0.5018388851042683,1,1,N
464,TCP,Firefox,2.0,82.87836042133783,477,AES,0.0633924619636463,2,1,N
465,TCP,Edge,3.0,892.7882702452835,455,AES,0.0842230220692095,0,0,N
466,TCP,Chrome,4.0,320.58239488844754,622,DES,0.5549443799111192,1,0,N
467,TCP,Chrome,6.0,259.1076528573121,651,,0.3755605267831615,2,0,N
468,TCP,Chrome,3.0,371.4566393301081,393,,0.2541381987119746,0,0,N
469,TCP,Firefox,5.0,647.248193926389,384,DES,0.4320819256902591,1,1,N
470,TCP,Chrome,5.0,141.31839768582626,444,,0.5033289655180664,2,0,N
471,TCP,Chrome,4.0,2602.309128795854,64,AES,0.1197090181572602,0,0,N
472,UDP,Chrome,4.0,1055.24986022341,196,AES,0.4084714992359909,2,0,N
473,UDP,Chrome,2.0,38.33239482130345,773,AES,0.2191327186318892,1,0,N
474,UDP,Safari,4.0,293.13528080005744,828,AES,0.5520509331788248,1,0,N
475,UDP,Safari,3.0,41.264089186286704,450,DES,0.1717332808583244,1,0,N
476,TCP,Unknown,6.0,208.561285304474,615,AES,0.4461973091437657,0,0,Y
477,TCP,Edge,3.0,270.16018893753994,562,DES,0.1280910465328125,2,0,N
478,TCP,Edge,1.0,1012.621059097112,1115,DES,0.4574024783350627,1,0,N
479,UDP,Edge,3.0,1014.7802053854936,723,,0.5298527426914112,3,0,Y
480,UDP,Chrome,3.0,37.1077070741238,474,DES,0.7914732046005589,2,0,Y
481,UDP,Chrome,5.0,709.6334400472718,308,AES,0.1885797428062117,2,1,N
482,UDP,Edge,6.0,2593.523797175267,178,DES,0.6579082363213408,1,0,Y
483,TCP,Chrome,8.0,791.8745688539061,540,DES,0.1339957966751723,1,0,Y
484,TCP,Edge,3.0,2586.122756422195,348,DES,0.3134185653690287,2,0,N
485,TCP,Chrome,2.0,383.1504074999258,215,AES,0.3117467975230141,0,0,N
486,TCP,Chrome,6.0,492.6205213960546,370,AES,0.1452841737902251,0,0,N
487,TCP,Chrome,4.0,547.3285633258175,283,AES,0.1589136049138914,1,0,N
488,TCP,Chrome,7.0,2061.0608468592945,837,AES,0.0435771371911826,3,0,Y
489,TCP,Edge,3.0,382.791371814054,676,AES,0.5114578967837109,1,0,N
490,TCP,Safari,6.0,3279.5697093711424,498,AES,0.5487642479141687,4,0,Y
491,TCP,Firefox,7.0,626.6781713475829,795,,0.1440893382198186,3,1,Y
492,TCP,Chrome,3.0,196.8439415965176,515,AES,0.1477622464217483,1,0,N
493,TCP,Chrome,2.0,87.57341324246734,327,DES,0.2466059331941914,4,0,Y
494,TCP,Edge,4.0,151.83738130439949,804,DES,0.2150811147271361,1,0,N
495,TCP,Edge,5.0,32.060104561091926,607,DES,0.4155677504838529,3,0,Y
496,UDP,Safari,6.0,942.9306555899634,292,AES,0.2869485415219307,1,0,Y
497,TCP,Firefox,6.0,582.0322080577412,461,DES,0.4066205218277882,3,0,Y
498,TCP,Chrome,4.0,1071.2962647815316,324,DES,0.3392307240004005,2,1,N
499,UDP,Chrome,6.0,1219.5706661244094,223,,0.609144954389227,1,0,Y
500,UDP,Chrome,2.0,2143.1406281745503,685,AES,0.3956292628479452,2,0,N
501,UDP,Chrome,4.0,99.54254758626884,881,DES,0.3589836255608141,1,0,N
502,TCP,Safari,2.0,164.7374052405895,220,,0.3267986179665448,3,0,Y
503,TCP,Edge,3.0,635.7441515689777,612,AES,0.619831457511168,1,0,Y
504,TCP,Chrome,4.0,110.97235996589414,369,DES,0.3444682029186903,2,0,N
505,TCP,Firefox,4.0,77.84485553862508,402,AES,0.2757646392384275,4,1,Y
506,UDP,Edge,8.0,878.1004577397412,381,AES,0.3786624796354609,0,0,Y
507,TCP,Edge,2.0,1031.9485580782866,327,,0.1022675412090081,1,0,N
508,TCP,Edge,6.0,1483.2509143250172,509,AES,0.0953972040353312,2,1,N
509,TCP,Edge,3.0,1979.141827860449,333,DES,0.427971703066784,2,0,N
510,TCP,Firefox,3.0,467.4334236104878,554,AES,0.5041812546089364,2,0,N
511,TCP,Chrome,5.0,3124.607657783129,489,AES,0.3549355641249846,0,0,N
512,UDP,Chrome,3.0,30.898691209998635,452,,0.0816186622925295,2,1,Y
513,UDP,Chrome,6.0,1632.9624148339556,318,AES,0.1745344534679175,3,1,Y
514,UDP,Chrome,6.0,310.2681752114139,384,AES,0.479249768282443,1,0,N
515,TCP,Firefox,4.0,2037.9143244022027,651,AES,0.2434761095241926,1,0,Y
516,TCP,Chrome,2.0,201.44472302339048,600,AES,0.0378831375129185,2,0,N
517,TCP,Safari,5.0,1080.722173905118,304,AES,0.5003109601721245,3,0,Y
518,TCP,Chrome,5.0,443.3439575840872,519,DES,0.1214446411841309,2,0,N
519,UDP,Chrome,2.0,384.3209932767374,650,DES,0.5312668751436829,3,0,Y
520,TCP,Chrome,3.0,49.00639147439193,166,AES,0.0838521308109181,2,1,N
521,UDP,Edge,5.0,979.100245959024,608,DES,0.6586584852606695,1,0,Y
522,TCP,Chrome,7.0,154.2396578621673,367,DES,0.228894665421811,3,0,Y
523,TCP,Chrome,7.0,497.39556990155336,614,,0.1169367632451486,1,1,Y
524,TCP,Firefox,1.0,121.87608857038836,347,,0.2599774872505725,3,0,Y
525,TCP,Chrome,2.0,742.0387261710403,139,,0.2968284262627954,0,0,Y
526,UDP,Firefox,3.0,210.1951533368564,174,AES,0.4168589106425155,2,0,Y
527,TCP,Firefox,8.0,721.9034188515179,509,AES,0.1776086803989905,0,0,Y
528,UDP,Unknown,7.0,2344.1920715778606,551,DES,0.2089188016446435,0,0,Y
529,UDP,Unknown,6.0,2029.821054060948,319,AES,0.3325643216715722,1,0,Y
530,TCP,Chrome,5.0,178.97933498090316,627,,0.3411222836383881,2,0,N
531,UDP,Firefox,2.0,83.56483714882313,167,AES,0.4611869002402154,1,0,N
532,TCP,Chrome,2.0,34.878260140360965,486,AES,0.5180902811485432,1,0,Y
533,TCP,Firefox,2.0,1410.5591597029345,257,AES,0.7627236947749233,1,0,Y
534,UDP,Chrome,1.0,229.40741976519703,369,DES,0.185560846496481,3,0,Y
535,ICMP,Chrome,3.0,267.1901087181883,509,DES,0.322963438935881,3,1,Y
536,TCP,Chrome,3.0,205.20028216516903,327,,0.1600642617050865,4,0,Y
537,TCP,Chrome,3.0,1466.485057279488,423,AES,0.218726539926154,1,0,N
538,TCP,Chrome,2.0,3086.8614495928914,701,DES,0.5744886122090616,0,0,Y
539,TCP,Firefox,6.0,1125.8073594529112,384,DES,0.3242184416801477,0,0,N
540,TCP,Chrome,,1387.900508592469,667,,0.43549450193708,3,0,Y
541,UDP,Firefox,7.0,775.1215165095037,274,AES,0.5131188913044067,2,1,Y
542,TCP,Chrome,4.0,601.9355181044742,605,AES,0.2602007874188997,1,1,Y
543,TCP,Chrome,7.0,1022.8938782891752,788,AES,0.2672013507815763,2,1,Y
544,TCP,Edge,1.0,29.13443062137344,64,DES,0.5140630158307588,2,1,N
545,TCP,Unknown,5.0,50.69314848683904,340,AES,0.2158335693808434,3,1,Y
546,TCP,Chrome,5.0,929.9409886532912,615,AES,0.3251566704174881,2,0,N
547,TCP,Chrome,4.0,326.45876301326695,459,,0.1405223838336705,1,0,N
548,UDP,Edge,4.0,536.8492685016083,574,AES,0.3359260195933525,2,0,N
549,TCP,Chrome,,1218.580884098439,379,,0.1455057883743728,0,0,Y
550,TCP,Chrome,1.0,688.6051804467361,517,AES,0.2455405489907753,1,0,N
551,UDP,Chrome,,1308.8796559759128,468,DES,0.2048677954485679,2,0,N
552,TCP,Chrome,3.0,434.6174048498677,733,DES,0.4611603867324969,1,0,N
553,TCP,Chrome,4.0,271.0942382786429,550,AES,0.1437247696960634,4,0,Y
554,TCP,Firefox,5.0,214.1330215008757,567,AES,0.2922023750469405,2,0,N
555,TCP,Edge,1.0,112.9568511762338,417,DES,0.3295033495716246,0,0,N
556,TCP,Firefox,4.0,29.99247507050014,402,DES,0.4607046343891963,3,0,Y
557,TCP,Chrome,5.0,43.69084296322954,413,,0.1248833358985162,2,0,N
558,UDP,Chrome,4.0,252.8639504827696,578,AES,0.3006021017913319,0,1,N
559,UDP,Chrome,3.0,261.0414109968212,415,DES,0.1021091429373855,1,0,N
560,TCP,Chrome,5.0,384.7345790155134,557,AES,0.660001721259217,1,0,Y
561,TCP,Chrome,2.0,716.4405827702604,915,DES,0.1681959641833399,2,0,N
562,TCP,Edge,2.0,1139.3616023025886,674,DES,0.1741367566705358,1,0,N
563,TCP,Chrome,4.0,176.22313469547151,434,AES,0.4336850456333536,2,0,Y
564,TCP,Firefox,6.0,1139.1909235972876,740,AES,0.0635914098559084,2,0,N
565,TCP,Firefox,4.0,119.71888942754651,418,AES,0.5159011496375359,0,0,N
566,TCP,Chrome,7.0,3585.910537470248,92,DES,0.387774219346023,0,1,Y
567,UDP,Chrome,7.0,268.4159891767951,298,DES,0.5243169696208322,1,0,Y
568,TCP,Edge,1.0,1452.8499985172157,125,AES,0.3091812934903772,2,0,Y
569,UDP,Chrome,2.0,169.03703432506114,429,,0.6731715624225574,2,0,Y
570,UDP,Chrome,4.0,2406.9369845901806,503,,0.3038312469712627,1,0,Y
571,TCP,Firefox,3.0,1401.8469577809424,835,DES,0.3731008497187187,3,0,Y
572,UDP,Firefox,3.0,356.2666218153853,565,DES,0.1120246437119862,1,0,N
573,UDP,Chrome,3.0,437.814287224645,456,AES,0.5370388038197251,2,0,N
574,TCP,Chrome,3.0,3.0763020154606293,665,AES,0.4156810558019157,2,0,N
575,TCP,Edge,5.0,231.6748458074832,64,DES,0.3824490993331821,0,0,Y
576,TCP,Edge,2.0,273.1999139689734,547,AES,0.5082815486204378,1,0,Y
577,UDP,Firefox,3.0,482.2631137550463,654,AES,0.5212148901076991,2,1,N
578,TCP,Safari,3.0,119.77490576314491,204,DES,0.6321987460104889,1,0,Y
579,TCP,Chrome,5.0,521.2463245354337,728,AES,0.0232152976537792,1,1,N
580,TCP,Chrome,5.0,883.2259258129379,567,AES,0.4046713256917472,3,0,Y
581,TCP,Unknown,4.0,371.2583421632176,416,AES,0.1130776354139459,2,0,Y
582,TCP,Edge,7.0,211.3758745796674,626,DES,0.3129692244575058,0,0,Y
583,UDP,Chrome,5.0,634.7568436248279,954,DES,0.2763542712184483,1,0,N
584,TCP,Chrome,3.0,23.546264180349848,536,AES,0.1991966004192114,1,0,N
585,UDP,Chrome,5.0,333.4280915720289,549,AES,0.1623620466640693,1,0,N
586,UDP,Firefox,10.0,599.9268324566538,408,AES,0.3504231144363717,1,0,Y
587,TCP,Chrome,2.0,327.3891479419907,330,AES,0.1035812988191937,5,0,Y
588,TCP,Chrome,1.0,339.02314092820245,666,AES,0.2181042749690882,4,0,Y
589,UDP,Chrome,,1508.662714491907,328,AES,0.2298113673713112,0,1,N
590,UDP,Chrome,5.0,2174.380886608305,514,AES,0.4889490648601779,1,0,N
591,TCP,Chrome,5.0,1405.388721495742,404,,0.1929031180262343,2,0,N
592,TCP,Chrome,3.0,83.28233437097971,595,,0.6469324315441133,2,0,Y
593,TCP,Chrome,5.0,273.70209626662427,566,DES,0.204817138229567,0,0,N
594,UDP,Chrome,4.0,993.8781438654912,707,AES,0.3041462849741824,0,0,N
595,UDP,Chrome,6.0,2931.905217508983,397,DES,0.3958369595017428,0,0,Y
596,TCP,Firefox,3.0,221.95471865244303,446,DES,0.2353305870641703,1,1,N
597,UDP,Firefox,2.0,1827.8784945384327,304,AES,0.1477827855670451,3,0,Y
598,TCP,Firefox,5.0,1074.6338363111,411,AES,0.2955177994819774,1,1,N
599,UDP,Chrome,4.0,3281.113052112155,575,AES,0.1770765770185088,1,0,N
600,TCP,Chrome,2.0,78.60684152059112,651,AES,0.1438132116766708,1,0,N
601,TCP,Chrome,8.0,401.68532664910543,315,DES,0.4724710890766852,2,0,Y
602,TCP,Firefox,4.0,520.2464210857293,673,AES,0.2840967991459509,1,0,N
603,TCP,Edge,2.0,891.9948868521348,771,AES,0.62995176640076,1,0,Y
604,TCP,Firefox,12.0,848.9885497408769,582,DES,0.3270743676245625,1,0,Y
605,TCP,Edge,5.0,1894.5129135380848,875,AES,0.2940433054303409,1,0,N
606,TCP,Chrome,6.0,1459.4581422221258,345,AES,0.0586072453922346,0,0,N
607,TCP,Firefox,3.0,45.571830327738176,251,,0.4791554513573662,3,0,Y
608,TCP,Chrome,4.0,533.2667112039665,144,AES,0.3355096194857386,0,0,N
609,UDP,Edge,3.0,418.1313122579921,799,AES,0.1901324631702201,2,0,N
610,UDP,Chrome,6.0,4686.830897298288,630,AES,0.1813849514793765,0,0,N
611,TCP,Firefox,6.0,445.8562116753286,488,AES,0.3514157402360043,1,0,N
612,TCP,Chrome,2.0,918.1222201392204,555,DES,0.5296567467977373,1,0,N
613,TCP,Edge,1.0,267.74004712032774,274,AES,0.179063917297639,1,0,N
614,UDP,Chrome,6.0,762.838926352075,989,DES,0.2958964990940766,1,0,N
615,UDP,Unknown,4.0,185.1755812876264,525,AES,0.5086667534763266,2,1,Y
616,TCP,Firefox,4.0,740.2786135227335,521,,0.1144097148134861,2,0,N
617,UDP,Firefox,6.0,1621.116477879631,645,,0.2346852592577735,2,0,N
618,UDP,Safari,1.0,15.540196630675371,596,AES,0.459042182958848,1,0,N
619,UDP,Chrome,4.0,561.88986319634,544,AES,0.2981823611432814,3,0,Y
620,TCP,Chrome,2.0,3230.5509581034344,341,DES,0.5780838435090695,3,0,Y
621,TCP,Firefox,3.0,138.7806582805601,594,AES,0.4425806453955091,1,0,N
622,TCP,Chrome,1.0,162.0967976104632,876,AES,0.6719558550557124,3,0,Y
623,TCP,Chrome,6.0,509.1469377607209,769,AES,0.2507431424658281,0,0,N
624,TCP,Edge,3.0,1638.312008267946,818,AES,0.3471330745746345,1,0,Y
625,TCP,Chrome,3.0,661.8177138487126,397,AES,0.4440088416499151,2,1,N
626,TCP,Chrome,5.0,568.5743482093687,302,DES,0.2245906716426267,2,0,N
627,TCP,Chrome,2.0,72.60267439083586,474,AES,0.0993076833031536,1,0,N
628,TCP,Firefox,1.0,2615.840919565239,511,AES,0.322363350565355,1,0,Y
629,TCP,Chrome,8.0,341.08456175165804,718,AES,0.2357948579062805,0,0,Y
630,UDP,Edge,2.0,232.0756130019705,161,DES,0.5539487329020402,2,0,N
631,UDP,Firefox,4.0,424.4743661985396,805,,0.1815032053577539,3,0,Y
632,TCP,Unknown,4.0,427.7971151073517,468,DES,0.1387290018334931,1,0,Y
633,TCP,Safari,3.0,490.7786856233117,414,,0.5457988315615763,0,0,N
634,TCP,Chrome,2.0,933.1828693853828,297,AES,0.1042652091727439,2,1,N
635,TCP,Edge,3.0,1619.6389240597164,169,AES,0.119567756677219,3,0,Y
636,UDP,Chrome,3.0,47.21667495291758,664,,0.0706012103268053,1,0,N
637,TCP,Chrome,4.0,539.8821435657252,514,AES,0.2369385455419972,3,0,Y
638,TCP,Edge,5.0,427.5185283628136,242,,0.2921094611739075,1,0,N
639,UDP,Chrome,,8.75178727854873,240,DES,0.3076908244681539,2,0,N
640,TCP,Firefox,3.0,1356.3864998961244,432,,0.3207464868835593,1,1,N
641,TCP,Edge,3.0,88.13158555037626,833,AES,0.223855863616443,3,0,Y
642,TCP,Firefox,3.0,97.50635158655744,448,AES,0.0535575835731369,0,0,N
643,TCP,Edge,5.0,39.6030061368095,199,AES,0.1912689988432863,3,1,Y
644,TCP,Chrome,7.0,178.93658601432762,450,AES,0.2503601136916371,1,0,Y
645,TCP,Chrome,1.0,155.6606984226188,445,,0.4481569752082505,0,0,Y
646,TCP,Edge,5.0,342.00397228272857,64,AES,0.3426445499905855,1,0,N
